facility_id,locality,name,facility_type,license_type,capacity,ages,business_hours,administrator,subsidy,license_id
33242,Chesapeake,Stonebridge School,Religious Exempt Child Day Center,Exempt,70,3 years - 12 years 11 months VDSS Contact: Rene Old: (757) 404-1784,"6:30 am - 6:00 pm, Monday - Friday",Adam Cole,No,"1105085 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> --> Top Thank"
33272,Orange,North Pamunkey Baptist Church,Religious Exempt Child Day Center,Exempt,30,2 years 6 months - 5 years 11 months VDSS Contact: Kelly Adriazola: (804) 840-8245,"9:00 a.m. - 12:00 p.m., Tuesday - Thursday",Jane Eppard,No,1105090
33309,Arlington,Rosalina Huaman,Family Day Home,Two Year,12,3 months - 12 years 11 months,"7:30 am - 5:30 pm, Monday - Friday",,No,1106851
33326,Richmond City,Woodville Church of the Nazarene,Child Day Center,Two Year,75,2 years - 12 years 11 months,"7:00 A.M. - 6:00 P.M., Monday - Friday",Shawn Wilkins,Yes,1105953
33339,Loudoun,Claudia Roncal,Family Day Home,Two Year,12,Birth - 11 years 11 months,"7:00 am - 5:30 pm, Monday - Friday",,No,1106859
33341,Clarke,Violah Lee,Family Day Home,Two Year,12,1 month - 12 years 11 months,"7:00 AM - 7:00 AM, Monday - Friday",,No,1106861
33373,Powhatan,"Kidzalat, LLC",Child Day Center,Two Year,176,1 month - 12 years 11 months,"6:45 a.m. - 6:00 p.m., Monday - Friday",James Wilson,No,1105957
33374,Chesterfield,The Goddard School - River's Bend,Child Day Center,Two Year,286,1 month - 12 years 11 months,"7:00 a.m. - 6:00 p.m., Monday - Friday",Mr. Stephen Graham,Yes,1105958
33383,Prince William,Proverbs Place Childcare & Learning Center,Child Day Center,Two Year,90,1 year - 6 years 11 months,"6:00 a.m. - 6:30 p.m., Monday - Friday",William Williams,Yes,1105960
33414,Fairfax County,Yasmin Pirzada,Family Day Home,Two Year,12,Birth - 5 years 11 months,"7:00am - 6:00pm, Monday - Friday",,Yes,1106887
33415,Henrico,Greater Brook Road Baptist Church,Religious Exempt Child Day Center,Exempt,60,Birth - 12 years 11 months VDSS Contact: Lauren Bickford: (540) 280-0742,"6:30 am - 5:00 pm, Monday - Friday",Dr. Grace Tolliver,Yes,1105096
33425,Loudoun,Round Hill Baptist Church,Religious Exempt Child Day Center,Exempt,20,3 years - 5 years 11 months VDSS Contact: Whitney Mcgrath: (571) 835-4717,"9:00AM - 12:00PM, Monday - Friday",Julie Burr,No,1105098
33434,Arlington,Early Steps Bilingual Pre-School,Child Day Center,Two Year,70,2 years - 8 years 11 months,"7:00 a.m. - 6:00 p.m., Monday - Friday",Ms. Melisa E Quiroga,Yes,1105962
33437,Chesterfield,Bon Secours - St. Francis Medical Center,Child Day Center,Two Year,133,1 month - 12 years 11 months,"6:00 am - 7:00 pm, Monday - Friday",Beth Davis,Yes,1105963
33457,Newport News,Holy Tabernacle Church of Deliverance,Religious Exempt Child Day Center,Exempt,50,1 month - 12 years 11 months VDSS Contact: Dwan Bryant: (757) 802-5281,"5:30 a.m. - 4:30 p.m., Monday - Friday",Ms. Rhoda M. Gordon,Yes,1105100
33477,Campbell,Caterpillar Clubhouse # 1,Child Day Center,Two Year,140,1 month - 12 years 11 months,"6:30 AM - 6:00 PM, Monday - Friday",Donielle Tomlin,Yes,1105969
33516,Henrico,Zoe Kapogiannis,Family Day Home,Two Year,12,2 months - 12 years 11 months,"7:00 am - 6:00 pm, Monday - Friday",,Yes,1106921
33533,Loudoun,Rubina Sadiq,Family Day Home,Two Year,12,1 month - 10 years 11 months,"7:00 am - 5:30 pm, Monday - Friday",,No,1106929
33560,Prince William,Little Rocketeers Child Care,Child Day Center,Two Year,59,Birth - 12 years 11 months,"6:30 a.m. - 6:00 p.m., Monday - Friday",Eileen Infantes,Yes,1105983
33574,Petersburg,Ms. Anita Goode,Family Day Home,Three Year,9,Birth - 12 years 11 months,"5:00am - 11:59pm, Monday - Friday",,Yes,1106944
33585,Henrico,LeafSpring School at Wyndham,Child Day Center,Two Year,196,Birth - 12 years 11 months,"7:00 am - 6:00 pm, Monday - Friday",Tina Schwarz,No,1105987
33588,Fairfax County,Lucia Martinez,Family Day Home,Two Year,12,1 month - 12 years 11 months,"6:30 a.m. - 5:30 p.m., Monday - Friday",,Yes,1106947
33592,Fairfax County,Nassiba Ishchanova,Family Day Home,Two Year,7,1 year 6 months - 12 years 11 months,"8:30 AM - 6:00 PM, Monday - Friday",,No,1106950
33604,Frederick,"Children of America (Stephens City), LLC",Child Day Center,Two Year,213,1 month - 12 years 11 months,"6:00 a.m. - 6:30 p.m., Monday - Friday",Ms. Karina Reese,Yes,1105994
33616,Hanover,Childtime Learning Centers - Old Hickory,Child Day Center,Two Year,244,1 month - 12 years 11 months,"7:00 AM - 6:00 PM, Monday - Friday",Tamra Howard,Yes,1105995
33617,Chesterfield,Childtime Learning Centers - Memory Lane,Child Day Center,Two Year,141,1 month - 12 years 11 months,"6:30 AM - 6:00 PM, Monday - Friday",Leigh Mertins,Yes,1105996
33618,Chesterfield,"Childtime Childcare, Inc. - Mallard",Child Day Center,Two Year,139,1 month - 12 years 11 months,"6:30 AM - 6:00 PM, Monday - Friday",Ibhade Moses,Yes,1105997
33619,Chesterfield,"Childtime Childcare, Inc. - Harbourside",Child Day Center,Two Year,141,1 month - 12 years 11 months,"6:30 AM - 6:00 PM, Monday - Friday",Ragan Crider,Yes,1105998
33620,Hanover,"Childtime Childcare, Inc. - Windmill",Child Day Center,Two Year,125,1 month - 12 years 11 months,"6:30 AM - 6:00 PM, Monday - Friday",Paige Hayes,Yes,1105999
33621,Chesterfield,"Childtime Childcare, Inc. - Sailboat",Child Day Center,Two Year,156,1 month - 12 years 11 months,"7:00 AM - 6:00 PM, Monday - Friday",Sue Bolls,No,1106000
33639,Loudoun,Mona Al Amouri,Family Day Home,Two Year,12,1 month - 6 years 11 months,"6:30 am - 5:30 pm, Monday - Friday",,No,1106962
33640,Fauquier,Walnut Grove Academy,Child Day Center,Two Year,150,Birth - 12 years 11 months,"6:30 a.m. - 6:30 p.m., Monday - Friday",Ms. Stephine Baker,Yes,1106005
33642,Richmond County,Young Men's Christian Association - Warsaw Baptist Church,Child Day Center,Two Year,41,2 years 6 months - 5 years 11 months,"7:00 AM - 6:00 PM, Monday - Friday",Caitlyn Leavens,Yes,1106006
33675,Hopewell,Restoring America's Families Ministries,Religious Exempt Child Day Center,Exempt,70,1 year - 12 years 11 months VDSS Contact: Danielle Morrison: (804) 929-3771,"6:00 am - 6:00 pm, Monday - Friday",Kervin Bell,Yes,1105108
33679,Lancaster,Young Men's Christian Association of the Virginia Peninsulas,Child Day Center,Two Year,106,2 months - 12 years 11 months,"7:00 AM - 6:00 PM, Monday - Friday",Stephanie Hamrick,Yes,1106013
33690,Henrico,Ridge Baptist Church,Religious Exempt Child Day Center,Exempt,135,1 month - 12 years 11 months VDSS Contact: Heather Dapper: (804) 625-2304,"7:00 a.m. - 6:00 p.m., Monday - Friday",Ms. Neven Kalda,No,1105110
33693,Fairfax County,Jerusalem Baptist Church,Religious Exempt Child Day Center,Exempt,39,1 year 8 months - 5 years 11 months VDSS Contact: Miranda Wright: (571) 596-3661,"9:00 a.m. - 1:00 p.m., Monday - Thursday",Ms. Monique Burgos,No,1105111
33707,Middlesex,Ms Diana Insley,Family Day Home,One Year,12,Birth - 12 years 11 months,"6:30am - 4:30pm, Monday - Friday",,Yes,1106992
33720,Alexandria,American Day School #1,Child Day Center,Two Year,99,1 year 4 months - 6 years 11 months,"7:30 am - 6 pm, Monday - Friday",Ms. Maria P Bustinza,No,1106021
33722,Hampton,Smiles & Giggles Learning Center Incorporated,Child Day Center,Two Year,97,1 month - 12 years 11 months,"6:30am - 6:00pm, Monday - Friday",Ms. Kendra Crump,Yes,1106022
33728,Henrico,Starling International Child Care and Learning Complex,Child Day Center,Two Year,180,1 month - 12 years 11 months,"6:30 am - 6:30 pm, Monday - Friday",Donna Goff,Yes,1106023
33747,Arlington,Our Savior Lutheran Church,Religious Exempt Child Day Center,Exempt,50,4 years - 12 years 11 months VDSS Contact: Leslie Perez: (703) 537-6013,"7:00am - 6:00pm, Monday - Friday",Ms. Grace Stearns,No,1105112
33752,Hampton,Ms. Kimberly Glover,Family Day Home,Two Year,8,1 month - 12 years 11 months,"6:00 am - 7:30 pm, Monday - Friday",,No,1107012
33759,Roanoke City,West End Center For Youth,Child Day Center,Two Year,180,5 years - 12 years 11 months,"10:00 AM - 6:00 PM, Monday - Friday",Karen Pillis,No,1106026
33764,Prince William,Ms. Christine Mensah,Family Day Home,Two Year,12,2 months - 12 years 11 months,"6:45 a.m. - 5:30 p.m., Monday - Friday",,No,1107016
33782,Chesapeake,New Temple Grove Ministries,Religious Exempt Child Day Center,Exempt,79,1 month - 12 years 11 months VDSS Contact: Arlene Agustin: (804) 629-7519,"6:00 am - 6:00 pm, Monday - Friday",Ms. Phyllis Belangia,Yes,1105113
33784,Fauquier,Sheila Martin,Family Day Home,Two Year,12,1 month - 12 years 11 months,"6:30 a.m. - 5:30 p.m., Monday - Friday",,No,1107026
33792,Middlesex,Lower United Methodist Church,Religious Exempt Child Day Center,Exempt,42,2 years - 7 years 11 months VDSS Contact: Cassie Anderson-Leichty: (757) 409-4668,"7:45 a.m. - 5:00 p.m., Monday - Friday",Ms. Olivia Jackson,No,1105114
33805,Petersburg,Little Angels Child Care and Learning Center,Child Day Center,Two Year,89,2 years - 12 years 11 months,"6:00 am - 6:00 pm, Monday - Friday",Doris Thomas-Gant,Yes,1106028
33819,Fairfax County,Mercy Chavez,Family Day Home,Two Year,12,1 month - 12 years 11 months,"6:00 AM - 6:00 PM, Monday - Friday",,Yes,1107039
33821,Newport News,"Arms of the King, Inc.",Child Day Center,Two Year,94,1 month - 12 years 11 months,"5:30am - 6:00pm, Monday - Friday",Precious Murphy,Yes,1106031
33822,Fairfax County,Lisa Hoang,Family Day Home,Two Year,12,Birth - 12 years 11 months,"7:30am - 6:00pm, Monday - Friday",,No,1107040
33834,Virginia Beach,LeafSpring School at Virginia Beach,Child Day Center,Two Year,342,1 month - 12 years,"6:30 a.m. - 6:30 p.m., Monday - Friday",Mrs. Joyce Oandasan,No,1106035
33849,Hopewell,Tabitha Delane,Family Day Home,Two Year,12,3 months - 12 years 11 months,"6:30 AM - 6:00 PM, Monday - Friday",,Yes,1107053
33851,Loudoun,Uzma Malik,Family Day Home,Two Year,12,2 months - 12 years 11 months,"7:30 am - 5:00 pm, Monday - Friday",,No,1107054
33878,Fairfax County,Mary Oforiwaa,Family Day Home,Two Year,5,1 month - 12 years 11 months,"6:00 AM - 05:59 AM, Monday - Sunday",,Yes,1107062
33896,Fairfax County,Keila Coraspe,Family Day Home,Two Year,12,3 months - 12 years 11 months,"6:00 a.m. - 6:00 p.m., Monday - Friday",,Yes,1107074
33979,Fairfax County,Yesenia Morales,Family Day Home,Two Year,12,3 months - 12 years 11 months,"8:00 AM - 5:00 PM, Monday - Friday",,Yes,1107100
33987,Virginia Beach,Just For Kids Preschool & Child Care Center LTD,Child Day Center,Two Year,100,1 month - 12 years 11 months,"6:00 a.m. - 6:30 p.m., Monday - Friday",Ms. Tonya M. Williams,Yes,1106062
33988,Essex,Ephesus Baptist Church,Religious Exempt Child Day Center,Exempt,20,3 years - 5 years 11 months VDSS Contact: Jaime Harris: (804) 807-3278,"7:30 a.m. - 5:00 p.m., Monday - Friday",Michelle Robinson,No,1105125
33992,Bedford County,Timberlake Educational Foundation,Religious Exempt Child Day Center,Exempt,80,3 years - 5 years 11 months VDSS Contact: Krysten Hunt: (804) 335-6724,"6:30 am - 5:45 pm, Monday - Friday",Ms. Karla Werner,No,1105128
33998,Prince William,Vida Obeng,Family Day Home,Two Year,12,Birth - 12 years 11 months,"5:30 a.m. - 7:00 p.m., Monday - Friday",,Yes,1107106
34001,Roanoke City,Mrs. Monique Booker,Family Day Home,Two Year,12,Birth - 12 years 11 months,"12:00pm - 12:00am, Monday - Sunday",,Yes,1107109
34002,Salem,Roanoke Valley Children's Academy,Child Day Center,Two Year,90,1 month - 6 years 11 months,"7:00 AM - 6:00 PM, Monday - Friday",Mr. Elijah Carroll,No,1106063
34019,Amherst,Little Learners Preschool,Child Day Center,Two Year,43,2 years 6 months - 12 years 11 months,"7:00 AM - 5:00 PM, Monday - Friday",A. Michelle Harvey,No,1106066
34025,Loudoun,Amy Russell,Family Day Home,Two Year,12,3 years - 6 years 11 months,"9:00am - 1 pm, Monday - Friday",,No,1107117
34033,Henrico,Lilly Grace LLC,Child Day Center,Two Year,28,1 month - 2 years 6 months,"7:00 A.M. - 6:00 P.M., Monday - Friday",Cristal Hall,No,1106067
34066,Appomattox,Grace Hills Baptist Church,Religious Exempt Child Day Center,Exempt,200,1 month - 12 years 11 months VDSS Contact: Krysten Hunt: (804) 335-6724,"7:00 AM - 6:00 PM, Monday - Friday",Leslie Galloway,Yes,1105137
34075,Lynchburg,Five Star Academy,Child Day Center,Two Year,125,1 month - 12 years 11 months,"6:30 AM - 5:30 PM, Monday - Friday",Mr. Tony West,Yes,1106077
34102,Danville,Gaynell Horsley,Voluntary Registration Registration Duration: Two Year,,4,3 years - 12 years 11 months VDSS Contact: Nicole Jeffress: (804) 773-1847,"4:30 a.m. - 10:00 p.m., Monday - Sunday",,No,"2839 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> <!-- <a class=""facebook"" href=""https://www.linkedin.com/company/"
34143,Amherst,Caterpillar Clubhouse #3,Child Day Center,Two Year,267,1 month - 12 years 11 months,"6:30 AM - 6:00 PM, Monday - Friday",Mrs. Carrie T Hunt,Yes,1106085
34152,Tazewell,"CLinch Valley Community Action, Inc. @ Camp Joy",Child Day Center,Two Year,40,2 years 6 months - 5 years 11 months,"8:00 am - 4:00 pm, Monday - Friday",Robin Boyd,No,1106090
34162,Stafford,YMCA SACC at Conway Elementary School,Child Day Center,Two Year,120,5 years - 12 years 11 months,"6:00 a.m. - 6:30 p.m., Monday - Friday",Evmardot Rhodes,Yes,1106094
34163,Montgomery,The Children's Garden Primary School,Child Day Center,Two Year,45,2 years 11 months - 7 years 11 months,"8:30 am - 5:00 pm, Monday - Friday",Ms. Sally Provo,No,1106095
34169,Stafford,YMCA SACC at Rockhill Elementary School,Child Day Center,Two Year,75,5 years - 12 years 11 months,"6:00am - 6:30pm, Monday - Friday",Dottie Rhodes,Yes,1106097
34170,Stafford,YMCA SACC At Anthony Burns Elementary School,Child Day Center,Two Year,75,5 years - 12 years 11 months,"6:00am - 6:30pm, Monday - Friday",Evmardot Rhodes,Yes,1106098
34171,Stafford,YMCA SACC at Hampton Oaks Elementary,Child Day Center,Two Year,75,5 years - 12 years 11 months,"6:00am - 6:30pm, Monday - Friday",Evmardot Rhodes,Yes,1106099
34178,Henrico,West End Presbyterian Church,Religious Exempt Child Day Center,Exempt,86,1 year - 5 years 11 months VDSS Contact: LaTasha Smith: (804) 588-2362,"9:00 a.m. - 1:30 p.m., Monday - Friday",Mrs. Casey Zollinhofer,No,1105144
34179,Halifax,Emmanuel Seventh Day Adventist Church,Religious Exempt Child Day Center,Exempt,20,2 years 6 months - 12 years 11 months VDSS Contact: Tara K Martin: (804) 588-2371,"6:00 AM - 6:00 PM, Monday - Friday",Linda Reed,No,1105145
34183,Chesapeake,"Kingdom Impact Ministries, Inc.",Religious Exempt Child Day Center,Exempt,100,1 month - 10 years 11 months VDSS Contact: Trisha Brown: (757) 404-2601,"6:30 am - 5:30 pm, Monday - Friday",Kelli Bare,No,"1105146 No inspection information available online Disclaimer: A compliance history is in no way a rating for a facility. The online compliance history includes only information after July 1, 2003. In addition, the online compliance history includes information regarding adverse actions that may be the subject of a pending appeal. An adverse action is not final until a provider has exhausted or waived all due process rights. For compliance history prior to July 1, 2003, or information regarding the status of pending adverse actions, please contact the Licensing Inspector listed in the facility's information. The Virginia Department of Social Services (VDSS) is not responsible for any errors in or omissions from the compliance history information. Virginia Quality is a voluntary quality rating and improvement system for early care and education facilities serving children ages birth through pre-K. To find programs participating in Virginia Quality, click here . --> --> Translation Disclaimer --> --> VIRGINIA DEPARTMENT OF SOCIAL SERVICES © 2022 - Commonwealth of Virginia --> Contact Us (804) 726-7000 (Main Agency) (800) 552-3431 (SNAP Hotline) --> --> VDSS Privacy Policy --> Expenses CommonHelp Mission & Strategic Plan TTY/TTD Org Chart Accessibility Civil Rights Contact Us × TTY/TTD (deaf or hard-of-hearing): (800) 828-1120, or 711 © Virginia Department of Social Services (VDSS) Privacy Policy --> --> Top <img src=""/globalimage/facelift/feedback_icon_rs"
