ncessch,state,county_fips,county_name
340387004208,NJ,34027,Morris County
340390000708,NJ,34015,Gloucester County
340390002512,NJ,34015,Gloucester County
340390002514,NJ,34015,Gloucester County
340390002518,NJ,34015,Gloucester County
340390002520,NJ,34015,Gloucester County
340390002522,NJ,34015,Gloucester County
340390002524,NJ,34015,Gloucester County
340390002526,NJ,34015,Gloucester County
340390002528,NJ,34015,Gloucester County
340393000005,NJ,34027,Morris County
340393004212,NJ,34027,Morris County
340393004214,NJ,34027,Morris County
340393004216,NJ,34027,Morris County
340393004220,NJ,34027,Morris County
340396001832,NJ,34011,Cumberland County
340399000340,NJ,34003,Bergen County
340399000342,NJ,34003,Bergen County
340399000344,NJ,34003,Bergen County
340399000346,NJ,34003,Bergen County
340399000348,NJ,34003,Bergen County
340402000149,NJ,34023,Middlesex County
340402003286,NJ,34023,Middlesex County
340402003288,NJ,34023,Middlesex County
340405004606,NJ,34029,Ocean County
340408002980,NJ,34019,Hunterdon County
340411003294,NJ,34023,Middlesex County
340411003296,NJ,34023,Middlesex County
340411003298,NJ,34023,Middlesex County
340411003300,NJ,34023,Middlesex County
340411003302,NJ,34023,Middlesex County
340411003306,NJ,34023,Middlesex County
340411003310,NJ,34023,Middlesex County
340411003312,NJ,34023,Middlesex County
340411003314,NJ,34023,Middlesex County
340411003318,NJ,34023,Middlesex County
340411005994,NJ,34023,Middlesex County
340414000007,NJ,34015,Gloucester County
340414000063,NJ,34015,Gloucester County
340417004224,NJ,34027,Morris County
340417004226,NJ,34027,Morris County
340417004230,NJ,34027,Morris County
340420002732,NJ,34017,Hudson County
340423000134,NJ,34013,Essex County
340423000273,NJ,34013,Essex County
340423000275,NJ,34013,Essex County
340423000381,NJ,34013,Essex County
340423000494,NJ,34013,Essex County
340423002040,NJ,34013,Essex County
340423002044,NJ,34013,Essex County
340423002046,NJ,34013,Essex County
340423002048,NJ,34013,Essex County
340423002050,NJ,34013,Essex County
340423002052,NJ,34013,Essex County
340423002054,NJ,34013,Essex County
340423002058,NJ,34013,Essex County
340423002060,NJ,34013,Essex County
340423002062,NJ,34013,Essex County
340423002064,NJ,34013,Essex County
340423005901,NJ,34013,Essex County
340423005930,NJ,34013,Essex County
340423005931,NJ,34013,Essex County
340423005932,NJ,34013,Essex County
340429000352,NJ,34003,Bergen County
340429000474,NJ,34003,Bergen County
340432003054,NJ,34021,Mercer County
340432003056,NJ,34021,Mercer County
340432003058,NJ,34021,Mercer County
340432003060,NJ,34021,Mercer County
340432003062,NJ,34021,Mercer County
340432003064,NJ,34021,Mercer County
340435001056,NJ,34005,Burlington County
340438001488,NJ,34007,Camden County
340441003768,NJ,34025,Monmouth County
340441003770,NJ,34025,Monmouth County
340441003772,NJ,34025,Monmouth County
340441003774,NJ,34025,Monmouth County
340444000362,NJ,34003,Bergen County
340444003211,NJ,34003,Bergen County
340447001062,NJ,34005,Burlington County
340447001064,NJ,34005,Burlington County
340450003179,NJ,34023,Middlesex County
340450003237,NJ,34023,Middlesex County
340450003324,NJ,34023,Middlesex County
340450003326,NJ,34023,Middlesex County
340450003328,NJ,34023,Middlesex County
340450003330,NJ,34023,Middlesex County
340450003332,NJ,34023,Middlesex County
340450003334,NJ,34023,Middlesex County
340450003336,NJ,34023,Middlesex County
340450003342,NJ,34023,Middlesex County
340450003344,NJ,34023,Middlesex County
340450003346,NJ,34023,Middlesex County
340450003348,NJ,34023,Middlesex County
340450003350,NJ,34023,Middlesex County
340450003352,NJ,34023,Middlesex County
340450003354,NJ,34023,Middlesex County
340450003356,NJ,34023,Middlesex County
340450003364,NJ,34023,Middlesex County
340450003366,NJ,34023,Middlesex County
340453000074,NJ,34001,Atlantic County
340453000076,NJ,34001,Atlantic County
340456000051,NJ,34001,Atlantic County
340456000086,NJ,34001,Atlantic County
340456000092,NJ,34001,Atlantic County
340456000698,NJ,34001,Atlantic County
340456002953,NJ,34001,Atlantic County
340456002955,NJ,34001,Atlantic County
340456005961,NJ,34001,Atlantic County
340459000013,NJ,34039,Union County
340459000071,NJ,34039,Union County
340459000207,NJ,34039,Union County
340459000245,NJ,34039,Union County
340459000467,NJ,34039,Union County
340459000567,NJ,34039,Union County
340459000806,NJ,34039,Union County
340459000825,NJ,34039,Union County
340459002983,NJ,34039,Union County
340459002997,NJ,34039,Union County
340459003039,NJ,34039,Union County
340459003043,NJ,34039,Union County
340459003045,NJ,34039,Union County
340459003049,NJ,34039,Union County
340459003071,NJ,34039,Union County
340459003197,NJ,34039,Union County
340459003293,NJ,34039,Union County
340459003389,NJ,34039,Union County
340459005478,NJ,34039,Union County
340459005482,NJ,34039,Union County
340459005492,NJ,34039,Union County
340459005494,NJ,34039,Union County
340459005498,NJ,34039,Union County
340459005504,NJ,34039,Union County
340459005506,NJ,34039,Union County
340459005508,NJ,34039,Union County
340459005510,NJ,34039,Union County
340459005512,NJ,34039,Union County
340459005516,NJ,34039,Union County
340459005518,NJ,34039,Union County
340459005520,NJ,34039,Union County
340459005522,NJ,34039,Union County
340459005524,NJ,34039,Union County
340459005526,NJ,34039,Union County
340459005962,NJ,34039,Union County
340459006131,NJ,34039,Union County
340462002538,NJ,34015,Gloucester County
340466000075,NJ,34003,Bergen County
340466000368,NJ,34003,Bergen County
340466000372,NJ,34003,Bergen County
340466000374,NJ,34003,Bergen County
340466000376,NJ,34003,Bergen County
340468005032,NJ,34033,Salem County
340471000380,NJ,34003,Bergen County
340471000382,NJ,34003,Bergen County
340471000384,NJ,34003,Bergen County
340474000388,NJ,34003,Bergen County
340474000390,NJ,34003,Bergen County
340474000392,NJ,34003,Bergen County
340474000394,NJ,34003,Bergen County
340474003063,NJ,34003,Bergen County
340477000402,NJ,34003,Bergen County
340477000406,NJ,34003,Bergen County
340480000137,NJ,34013,Essex County
340480002068,NJ,34013,Essex County
340480002074,NJ,34013,Essex County
340480002080,NJ,34013,Essex County
340483002082,NJ,34013,Essex County
340486000102,NJ,34001,Atlantic County
340489000056,NJ,34005,Burlington County
340489000057,NJ,34005,Burlington County
340489000058,NJ,34005,Burlington County
340489001070,NJ,34005,Burlington County
340489001072,NJ,34005,Burlington County
340489001074,NJ,34005,Burlington County
340489001076,NJ,34005,Burlington County
340489006065,NJ,34005,Burlington County
340492003068,NJ,34021,Mercer County
340492003070,NJ,34021,Mercer County
340492003076,NJ,34021,Mercer County
340492003082,NJ,34021,Mercer County
340492003086,NJ,34021,Mercer County
340495003778,NJ,34025,Monmouth County
340495003780,NJ,34025,Monmouth County
340498000053,NJ,34003,Bergen County
340498000410,NJ,34003,Bergen County
340498000414,NJ,34003,Bergen County
340498000416,NJ,34003,Bergen County
340498000418,NJ,34003,Bergen County
340498000420,NJ,34003,Bergen County
340498000422,NJ,34003,Bergen County
340498000426,NJ,34003,Bergen County
340498000430,NJ,34003,Bergen County
340501002086,NJ,34013,Essex County
340501002088,NJ,34013,Essex County
340504000811,NJ,34011,Cumberland County
340507000256,NJ,34003,Bergen County
340507000436,NJ,34003,Bergen County
340507000438,NJ,34003,Bergen County
340513003782,NJ,34025,Monmouth County
340519000145,NJ,34019,Hunterdon County
340519000541,NJ,34019,Hunterdon County
340519002984,NJ,34019,Hunterdon County
340519002986,NJ,34019,Hunterdon County
340519002988,NJ,34019,Hunterdon County
340519006086,NJ,34019,Hunterdon County
340522001082,NJ,34005,Burlington County
340522001086,NJ,34005,Burlington County
340522006066,NJ,34005,Burlington County
340525004234,NJ,34027,Morris County
340525004236,NJ,34027,Morris County
340525004238,NJ,34027,Morris County
340528000104,NJ,34001,Atlantic County
340531000442,NJ,34003,Bergen County
340531000444,NJ,34003,Bergen County
340531000446,NJ,34003,Bergen County
340531000448,NJ,34003,Bergen County
340531000450,NJ,34003,Bergen County
340531000452,NJ,34003,Bergen County
340534005336,NJ,34037,Sussex County
340537000117,NJ,34003,Bergen County
340537000460,NJ,34003,Bergen County
340537000462,NJ,34003,Bergen County
340537000532,NJ,34003,Bergen County
340540005342,NJ,34037,Sussex County
340543002544,NJ,34015,Gloucester County
340543002546,NJ,34015,Gloucester County
340543002550,NJ,34015,Gloucester County
340546002990,NJ,34019,Hunterdon County
340549000563,NJ,34035,Somerset County
340549003448,NJ,34035,Somerset County
340549005194,NJ,34035,Somerset County
340549005196,NJ,34035,Somerset County
340549005198,NJ,34035,Somerset County
340549005200,NJ,34035,Somerset County
340549005202,NJ,34035,Somerset County
340549005206,NJ,34035,Somerset County
340549005210,NJ,34035,Somerset County
340549005212,NJ,34035,Somerset County
340552005802,NJ,34041,Warren County
340555005344,NJ,34037,Sussex County
340558003788,NJ,34025,Monmouth County
340558003790,NJ,34025,Monmouth County
340558003792,NJ,34025,Monmouth County
340561000237,NJ,34025,Monmouth County
340561003796,NJ,34025,Monmouth County
340561003798,NJ,34025,Monmouth County
340561003800,NJ,34025,Monmouth County
340561003802,NJ,34025,Monmouth County
340561003804,NJ,34025,Monmouth County
340564003810,NJ,34025,Monmouth County
340564003812,NJ,34025,Monmouth County
340564003814,NJ,34025,Monmouth County
340564003816,NJ,34025,Monmouth County
340564003818,NJ,34025,Monmouth County
340564003820,NJ,34025,Monmouth County
340564003822,NJ,34025,Monmouth County
340564006120,NJ,34025,Monmouth County
340567005804,NJ,34041,Warren County
340570002992,NJ,34019,Hunterdon County
340573000108,NJ,34001,Atlantic County
340573000114,NJ,34001,Atlantic County
340573000383,NJ,34001,Atlantic County
340573006028,NJ,34001,Atlantic County
340573006088,NJ,34001,Atlantic County
340573006089,NJ,34001,Atlantic County
340576000386,NJ,34003,Bergen County
340576000387,NJ,34003,Bergen County
340576000466,NJ,34003,Bergen County
340576000468,NJ,34003,Bergen County
340576000470,NJ,34003,Bergen County
340576000472,NJ,34003,Bergen County
340576000476,NJ,34003,Bergen County
340576000478,NJ,34003,Bergen County
340576000480,NJ,34003,Bergen County
340576003189,NJ,34031,Passaic County
340576003431,NJ,34003,Bergen County
340576003443,NJ,34003,Bergen County
340576006110,NJ,34003,Bergen County
340579005532,NJ,34039,Union County
340582002554,NJ,34015,Gloucester County
340585001490,NJ,34007,Camden County
340588000064,NJ,34015,Gloucester County
340588002558,NJ,34015,Gloucester County
340588002564,NJ,34015,Gloucester County
340588002566,NJ,34015,Gloucester County
340588002568,NJ,34015,Gloucester County
340594002092,NJ,34013,Essex County
340594002096,NJ,34013,Essex County
340594002098,NJ,34013,Essex County
340594005963,NJ,34013,Essex County
340597000077,NJ,34003,Bergen County
340597000482,NJ,34003,Bergen County
340597000484,NJ,34003,Bergen County
340597000486,NJ,34003,Bergen County
340597000488,NJ,34003,Bergen County
340597000490,NJ,34003,Bergen County
340600000129,NJ,34007,Camden County
340600001494,NJ,34007,Camden County
340600003401,NJ,34007,Camden County
340603000131,NJ,34007,Camden County
340603000428,NJ,34007,Camden County
340603001508,NJ,34007,Camden County
340603001510,NJ,34007,Camden County
340603001512,NJ,34007,Camden County
340603001514,NJ,34007,Camden County
340603001516,NJ,34007,Camden County
340603001518,NJ,34007,Camden County
340603001520,NJ,34007,Camden County
340603001524,NJ,34007,Camden County
340603005995,NJ,34007,Camden County
340604002570,NJ,34015,Gloucester County
340606000122,NJ,34001,Atlantic County
340606000124,NJ,34001,Atlantic County
340606003115,NJ,34001,Atlantic County
340609005350,NJ,34037,Sussex County
340612005216,NJ,34035,Somerset County
340612005218,NJ,34035,Somerset County
340615001848,NJ,34011,Cumberland County
340618002574,NJ,34015,Gloucester County
340618006091,NJ,34015,Gloucester County
340621000471,NJ,34041,Warren County
340621005810,NJ,34041,Warren County
340624002734,NJ,34017,Hudson County
340627000496,NJ,34003,Bergen County
340627000498,NJ,34003,Bergen County
340627000500,NJ,34003,Bergen County
340627000502,NJ,34003,Bergen County
340627000504,NJ,34003,Bergen County
340627003191,NJ,34003,Bergen County
340630005814,NJ,34041,Warren County
340630005816,NJ,34041,Warren County
340630005818,NJ,34041,Warren County
340630005820,NJ,34041,Warren County
340633001528,NJ,34007,Camden County
340633001530,NJ,34007,Camden County
340633001534,NJ,34007,Camden County
340633001536,NJ,34007,Camden County
340636000707,NJ,34007,Camden County
340636001540,NJ,34007,Camden County
340636001542,NJ,34007,Camden County
340636001544,NJ,34007,Camden County
340636001546,NJ,34007,Camden County
340636001548,NJ,34007,Camden County
340636001550,NJ,34007,Camden County
340639001554,NJ,34007,Camden County
340639001556,NJ,34007,Camden County
340639001558,NJ,34007,Camden County
340639001560,NJ,34007,Camden County
340639001562,NJ,34007,Camden County
340642001088,NJ,34005,Burlington County
340645005904,NJ,34031,Passaic County
340648005352,NJ,34037,Sussex County
340651000015,NJ,34001,Atlantic County
340651000130,NJ,34001,Atlantic County
340651006029,NJ,34001,Atlantic County
340654003090,NJ,34021,Mercer County
340654003092,NJ,34021,Mercer County
340654003094,NJ,34021,Mercer County
340654003096,NJ,34021,Mercer County
340654003100,NJ,34021,Mercer County
340654003102,NJ,34021,Mercer County
340654003104,NJ,34021,Mercer County
340654003106,NJ,34021,Mercer County
340654003108,NJ,34021,Mercer County
340654003110,NJ,34021,Mercer County
340654003112,NJ,34021,Mercer County
340654003114,NJ,34021,Mercer County
340654003116,NJ,34021,Mercer County
340654003118,NJ,34021,Mercer County
340654003120,NJ,34021,Mercer County
340654003122,NJ,34021,Mercer County
340654003124,NJ,34021,Mercer County
340654003126,NJ,34021,Mercer County
340654003128,NJ,34021,Mercer County
340654003130,NJ,34021,Mercer County
340654003132,NJ,34021,Mercer County
340654005933,NJ,34021,Mercer County
340654006049,NJ,34021,Mercer County
340657000136,NJ,34001,Atlantic County
340657000138,NJ,34001,Atlantic County
340657000140,NJ,34001,Atlantic County
340657000699,NJ,34001,Atlantic County
340660002996,NJ,34019,Hunterdon County
340663005354,NJ,34037,Sussex County
340666004244,NJ,34027,Morris County
340666004246,NJ,34027,Morris County
340669004250,NJ,34027,Morris County
340669004254,NJ,34027,Morris County
340669004256,NJ,34027,Morris County
340669004258,NJ,34027,Morris County
340672004260,NJ,34027,Morris County
340678000729,NJ,34037,Sussex County
340678005356,NJ,34037,Sussex County
340681005824,NJ,34041,Warren County
340684000508,NJ,34003,Bergen County
340687002738,NJ,34017,Hudson County
340687002740,NJ,34017,Hudson County
340687002742,NJ,34017,Hudson County
340687002933,NJ,34017,Hudson County
340690000441,NJ,34015,Gloucester County
340690002578,NJ,34015,Gloucester County
340693000491,NJ,34003,Bergen County
340693000512,NJ,34003,Bergen County
340693000514,NJ,34003,Bergen County
340693000518,NJ,34003,Bergen County
340696000520,NJ,34003,Bergen County
340699004806,NJ,34031,Passaic County
340699004810,NJ,34031,Passaic County
340699004812,NJ,34031,Passaic County
340699004814,NJ,34031,Passaic County
340699004816,NJ,34031,Passaic County
340705003844,NJ,34025,Monmouth County
340711003000,NJ,34019,Hunterdon County
340711003002,NJ,34019,Hunterdon County
340714005358,NJ,34037,Sussex County
340717003372,NJ,34023,Middlesex County
340717003376,NJ,34023,Middlesex County
340717003380,NJ,34023,Middlesex County
340717006118,NJ,34023,Middlesex County
340720003846,NJ,34025,Monmouth County
340723000357,NJ,34035,Somerset County
340723005222,NJ,34035,Somerset County
340723005224,NJ,34035,Somerset County
340723005226,NJ,34035,Somerset County
340723005228,NJ,34035,Somerset County
340723005230,NJ,34035,Somerset County
