State_Abbreviation,County_Name,StudyYear,MCInfant,MCToddler,MCPreschool,_75CInfant,_75CToddler,_75CPreschool,MCInfant_flag,MCToddler_flag,MCPreschool_flag,_75CInfant_flag,_75CToddler_flag,_75CPreschool_flag
GA,Marion County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Marion County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Marion County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Marion County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Marion County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Marion County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Marion County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Marion County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Marion County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Meriwether County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Meriwether County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Meriwether County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Meriwether County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Meriwether County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Meriwether County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Meriwether County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Meriwether County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Meriwether County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Meriwether County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Meriwether County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Meriwether County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Meriwether County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Meriwether County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Meriwether County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Miller County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Miller County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Miller County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Miller County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Miller County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Miller County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Miller County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Miller County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Miller County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Miller County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Miller County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Miller County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Miller County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Miller County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Miller County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Mitchell County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Mitchell County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Mitchell County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Mitchell County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Mitchell County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Mitchell County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Mitchell County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Mitchell County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Mitchell County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Mitchell County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Mitchell County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Mitchell County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Mitchell County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Mitchell County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Mitchell County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Monroe County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Monroe County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Monroe County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Monroe County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Monroe County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Monroe County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Monroe County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Monroe County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Monroe County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Monroe County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Monroe County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Monroe County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Monroe County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Monroe County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Monroe County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Montgomery County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Montgomery County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Montgomery County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Montgomery County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Montgomery County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Montgomery County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Montgomery County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Montgomery County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Montgomery County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Montgomery County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Montgomery County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Montgomery County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Montgomery County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Montgomery County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Montgomery County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Morgan County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Morgan County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Morgan County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Morgan County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Morgan County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Morgan County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Morgan County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Morgan County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Morgan County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Morgan County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Morgan County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Morgan County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Morgan County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Morgan County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Morgan County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Murray County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Murray County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Murray County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Murray County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Murray County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Murray County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Murray County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Murray County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Murray County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Murray County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Murray County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Murray County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Murray County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Murray County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Murray County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Muscogee County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Muscogee County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Muscogee County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Muscogee County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Muscogee County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Muscogee County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Muscogee County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Muscogee County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Muscogee County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Muscogee County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Muscogee County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Muscogee County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Muscogee County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Muscogee County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Muscogee County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Newton County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Newton County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Newton County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Newton County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Newton County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Newton County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Newton County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Newton County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Newton County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Newton County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Newton County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Newton County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Newton County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Newton County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Newton County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Oconee County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oconee County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oconee County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oconee County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oconee County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oconee County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oconee County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oconee County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Oconee County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Oconee County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Oconee County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Oconee County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Oconee County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Oconee County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Oconee County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Oglethorpe County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oglethorpe County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oglethorpe County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oglethorpe County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oglethorpe County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oglethorpe County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oglethorpe County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Oglethorpe County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Oglethorpe County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Oglethorpe County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Oglethorpe County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Oglethorpe County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Oglethorpe County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Oglethorpe County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Oglethorpe County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Paulding County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Paulding County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Paulding County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Paulding County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Paulding County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Paulding County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Paulding County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Paulding County,2015,170,161.2,151,231.6,215,204.36,3,1,3,3,1,3
GA,Paulding County,2016,175,165,155,236.66,220,209.3,3,1,3,3,1,3
GA,Paulding County,2017,180,168.8,159,241.72,225,214.24,3,1,3,3,1,3
GA,Paulding County,2018,185,172.6,163,246.78,230,219.18,3,1,3,3,1,3
GA,Paulding County,2019,190,176.4,167,251.85,235,224.12,3,1,3,3,1,3
GA,Paulding County,2020,195,180.2,171,256.91,240,229.06,3,1,3,3,1,3
GA,Paulding County,2021,200,184,175,261.97,245,234,3,1,3,3,1,3
GA,Paulding County,2022,205,187.8,179,267.03,250,238.94,3,1,3,3,1,3
GA,Peach County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Peach County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Peach County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Peach County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Peach County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Peach County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Peach County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Peach County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Peach County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Peach County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Peach County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Peach County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Peach County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Peach County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Peach County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Pickens County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pickens County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pickens County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pickens County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pickens County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pickens County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pickens County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pickens County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Pickens County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Pickens County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Pickens County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Pickens County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Pickens County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Pickens County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Pickens County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Pierce County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pierce County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pierce County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pierce County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pierce County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pierce County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pierce County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pierce County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Pierce County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Pierce County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Pierce County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Pierce County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Pierce County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Pierce County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Pierce County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Pike County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pike County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pike County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pike County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pike County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pike County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pike County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pike County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Pike County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Pike County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Pike County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Pike County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Pike County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Pike County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Pike County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Polk County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Polk County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Polk County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Polk County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Polk County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Polk County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Polk County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Polk County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Polk County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Polk County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Polk County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Polk County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Polk County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Polk County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Polk County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Pulaski County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pulaski County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pulaski County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pulaski County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pulaski County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pulaski County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pulaski County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Pulaski County,2015,122,112,113,138.85,132,128.22,3,1,3,3,1,3
GA,Pulaski County,2016,125,115,115,143,135,131.85,3,1,3,3,1,3
GA,Pulaski County,2017,128,118,117,147.15,138,135.48,3,1,3,3,1,3
GA,Pulaski County,2018,131,121,119,151.3,141,139.11,3,1,3,3,1,3
GA,Pulaski County,2019,134,124,121,155.45,144,142.74,3,1,3,3,1,3
GA,Pulaski County,2020,137,127,123,159.6,147,146.37,3,1,3,3,1,3
GA,Pulaski County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Pulaski County,2022,143,133,127.65,167.9,153,153.63,3,1,3,3,1,3
GA,Putnam County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Putnam County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Putnam County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Putnam County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Putnam County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Putnam County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Putnam County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Putnam County,2015,86,82,83.06,95.05,90,92.29,3,1,3,3,1,3
GA,Putnam County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Putnam County,2017,104,98,97,116.75,110,110,3,1,3,3,1,3
GA,Putnam County,2018,113,106,104,128.5,120,120,3,1,3,3,1,3
GA,Putnam County,2019,122,114,111,140.25,130,130,3,1,3,3,1,3
GA,Putnam County,2020,131,122,118,152,140,140,3,1,3,3,1,3
GA,Putnam County,2021,140,130,125,163.75,150,150,3,1,3,3,1,3
GA,Putnam County,2022,149,138,132,175.5,160,160,3,1,3,3,1,3
GA,Quitman County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Quitman County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Quitman County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Quitman County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Quitman County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Quitman County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Quitman County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Quitman County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Quitman County,2016,95,90,90,105,100,100,3,1,1,3,1,1
GA,Quitman County,2017,97.25,92,92,109,104,103.63,3,1,1,3,1,1
GA,Quitman County,2018,99.5,94,94,113,108,107.26,3,1,1,3,1,1
GA,Quitman County,2019,101.75,96,96,117,112,110.88,3,1,1,3,1,1
GA,Quitman County,2020,104,98,98,121,116,114.51,3,1,1,3,1,1
GA,Quitman County,2021,106.25,100,100,125,120,118.14,3,1,1,1,1,1
GA,Quitman County,2022,108.5,102,102,129.3,124,121.77,3,1,1,3,1,1
GA,Rabun County,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Rabun County,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Rabun County,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Rabun County,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Rabun County,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Rabun County,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Rabun County,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GA,Rabun County,2015,92.75,88,88,101,96,96.37,3,1,1,3,1,1
GA,Rabun County,2016,95,90,90,105,100,100,3,1,1,3,1,1
