grant_Number,program_type,recipient_name,service_location_name,address_line_one,address_line_two,city,state,zip,zip_4,latitude,longitude,county,funded_slots,status,registration_phone_number,service_location_phone_number,program_admin_ID,program_admin_name,program_admin_address_line_one,program_admin_address_line_two,program_admin_city,program_admin_state,program_admin_zip,program_admin_zip_4,program_admin_county
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,COOK HEAD START,504 W 1st St,NA,Adel,GA,31620,2276,31.1395363,-83.4303667,Cook County,34,Open,(229)244-5883 - 222,(229) 896-7322,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,NASHVILLE HEAD START,204 Hazel Ave,Ste A,Nashville,GA,31639,3003,31.1988772,-83.2451503,Berrien County,30,Open,(229)244-5883 - 222,(229) 686-3085,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,BROOKS HEAD START,1301 N Washington St,NA,Quitman,GA,31643,1171,30.7989339,-83.5556917,Brooks County,32,Open,(229)244-5883 - 222,(229) 263-5662,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,R L MACK,64 Tifton Eldorado Rd,NA,Tifton,GA,31794,9663,31.444656209843775,-83.49719616903383,Tift County,106,Open,(229)244-5883 - 222,(229) 382-5110,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,IRWIN HEAD START,517 E 4th St,Ste A,Ocilla,GA,31774,1649,31.5942059,-83.2435787,Irwin County,17,Open,(229)244-5883 - 222,(229) 468-5712,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,BEN HILL HEAD START,410 E Altamaha St,NA,Fitzgerald,GA,31750,2115,31.7184928,-83.25014879999998,Ben Hill County,51,Open,(229)244-5883 - 222,(229) 423-3191,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,HALLMARK HEIGHTS HEAD START,605 Hightower St,NA,Valdosta,GA,31601,4256,30.8342333,-83.3002136,Lowndes County,88,Open,(229)244-5883 - 222,(229) 244-7773,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,TURNER HEAD START,524 Martin Luther King Jr Dr,NA,Ashburn,GA,31714,1383,31.69862071655869,-83.65930378769684,Turner County,34,Open,(229)244-5883 - 222,(229) 567-9233,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,LOWNDES1 HEAD START,1613 Ulmer Ave,NA,Valdosta,GA,31601,6340,30.8184815,-83.260185,Lowndes County,145,Open,(229)244-5883 - 222,(229) 244-6300,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,B.W. LESTER HEAD START,2522 Copeland Rd,NA,Valdosta,GA,31601,8212,30.7895,-83.2543,Lowndes County,48,Open,(229)244-5883 - 222,(229) 247-9750,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
04CH012535,1,coastal_plain_area_economic_opportunity_authority_inc_ga,HAHIRA HEAD START,809 Tillman St,NA,Hahira,GA,31632,1451,30.9819376,-83.36888,Lowndes County,31,Open,(229)244-5883 - 222,(229) 794-3310,000,"Coastal Plain Area Economic Opportunity Authority, Inc",1810 W Hill Ave,Unit B2,Valdosta,GA,31601,5154,Lowndes County
02CH012572,1,head_start_of_eastern_orange_county_inc_ny,Joyce Carey Center,49 Gidney Ave,NA,Newburgh,NY,12550,3546,41.508257,-74.0136118,Orange County,144,Open,(845)562-0380,(845) 562-0380,000,"Head Start of Eastern Orange County, Inc.",49 Gidney Avenue,NA,Newburgh,NY,12550,3546,Orange County
02CH012576,2,parsons_child_and_family_center_ny,Parsons Early Head Start,125 Bigelow Ave,NA,Schenectady,NY,12304,2832,42.795344,-73.92505189999997,Schenectady County,83,Open,(518)292-5510 - 5539,(518) 292-5510,200,Parsons Child & Family Center,125 Bigelow Ave,NA,Schenectady,NY,12304,2832,Schenectady County
02CH012571,2,pro_action_of_steuben_and_yates_inc_ny,Eastern Steuben HS/EHS Home Based,117 E Steuben St,Ste 2,Bath,NY,14810,1636,42.3339342,-77.3135961,Steuben County,59,Open,(607)776-2125 - 7102,(607) 973-2903,200,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,2,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Main Street Hornell,17 Main St,NA,Hornell,NY,14843,1534,42.3390756235495,-77.7128810390625,Steuben County,17,Open,(607)776-2125 - 7102,(607) 324-0307,200,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,2,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Hornell Early Head Start,6279 State Route 36,Ste 3,Hornell,NY,14843,9039,42.3049267,-77.6575274,Steuben County,16,Open,(607)776-2125 - 7102,(607) 864-5581,200,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Eastern Steuben HS/EHS Home Based,117 E Steuben St,Ste 2,Bath,NY,14810,1636,42.3339342,-77.3135961,Steuben County,13,Open,(607)776-2125 - 7102,(607) 973-2903,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Avoca Central School,17 Oliver St,NA,Avoca,NY,14809,9606,42.4115398,-77.4135367,Steuben County,13,Open,(607)776-2125 - 7102,(607) 566-2221,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Bath Cooktown Head Start,300 W Washington St,NA,Bath,NY,14810,1025,42.338015,-77.328722,Steuben County,27,Open,(607)776-2125 - 7102,(607) 776-0465,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Main Street Hornell,17 Main St,NA,Hornell,NY,14843,1534,42.3390756235495,-77.7128810390625,Steuben County,33,Open,(607)776-2125 - 7102,(607) 324-0307,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Wayland-Cohocton School,30 Park Ave,NA,Cohocton,NY,14826,-1,42.496889,-77.499847,Steuben County,18,Open,(607)776-2125 - 7102,(585) 728-9450,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Smith,3414 Stanton St,NA,Painted Post,NY,14870,1507,42.1626739,-77.0825922,Steuben County,15,Open,(607)776-2125 - 7102,(607) 654-2925,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ WInfield,193 Winfield St,NA,Corning,NY,14830,1500,42.1619539,-77.0683187,Steuben County,14,Open,(607)776-2125 - 7102,(607) 654-2923,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Carder,289 State St,NA,Corning,NY,14830,3046,42.135787,-77.063166,Steuben County,13,Open,(607)776-2125 - 7102,(607) 654-2926,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ VEW Head Start,216 Maple Hts,NA,Bath,NY,14810,1016,42.3404103,-77.3280685,Steuben County,4,Open,(607)776-2125 - 7102,(607) 776-3301,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,"Pro Action of Steuben and Yates, Inc. @ Gregg",164 Flint Ave,NA,Corning,NY,14830,1853,42.1530012,-77.0637318,Steuben County,14,Open,(607)776-2125 - 7102,(607) 654-2925,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,"Pro Action of Steuben & Yates, Inc. Stewart Park Head Start",301 Walter Smith Ter,Apt 106,Corning,NY,14830,1691,42.159886,-77.0602777,Steuben County,14,Open,(607)776-2125 - 7102,(607) 377-5009,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Jasper-Troupsburg Head Start,908 State Route 36,NA,Troupsburg,NY,14885,9780,42.0458448,-77.5454172,Steuben County,10,Open,(607)776-2125 - 7102,(607) 525-6361,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012571,1,pro_action_of_steuben_and_yates_inc_ny,Pro Action of Steuben & Yates Inc. @ Penn Yan Head Start,3 School Dr,Pyscd Elementary School,Penn Yan,NY,14527,1081,42.6661136,-77.0641815,Yates County,18,Open,(607)776-2125 - 7102,(607) 279-1296,000,"Pro Action of Steuben and Yates, Inc.",117 East Steuben Street,NA,Bath,NY,14810,1636,Steuben County
02CH012154,2,north_hudson_community_action_corporation_nj,Kearny,380 Kearny Ave,NA,Kearny,NJ,07032,2604,40.763944,-74.148366,Hudson County,8,Open,(201)617-0901 - 25611,(201) 246-8786,200,"North Hudson Community Action Corporation, Inc.",5800 Kennedy Boulevard,NA,West New York,NJ,07093,-1,Hudson County
03CH012578,1,northern_virginia_family_service_inc_va,NVFS  Child Development Center - Glebe Road,2920 S Glebe Rd,NA,Arlington,VA,22206,2768,38.8446688,-77.0669247,Arlington County,116,Open,(571)748-2617,(571) 748-2707,000,Northern Virginia Family Service,3110 Fairview Park Dr,Ste 500,Falls Church,VA,22042,4552,Fairfax County
03CH012578,2,northern_virginia_family_service_inc_va,NVFS Child Development Center - Georgetown South,9444 Taney Rd,NA,Manassas,VA,20110,5933,38.7412767,-77.4729927,Manassas city,24,Open,(571)748-2617,(571) 748-2770,200,Northern Virginia Family Service,3110 Fairview Park Dr,Ste 500,Falls Church,VA,22042,4552,Fairfax County
03CH012578,2,northern_virginia_family_service_inc_va,NVFS Child Development Center - Arlington Mill,909 S Dinwiddie St,NA,Arlington,VA,22204,2983,38.8562594,-77.1121896,Arlington County,21,Open,(571)748-2617,(571) 748-2900,200,Northern Virginia Family Service,3110 Fairview Park Dr,Ste 500,Falls Church,VA,22042,4552,Fairfax County
03CH012577,1,fauquier_community_action_committee_incorporated_va,LOIS ATKINS Head Start Classroom,4529 Morrisville Rd,NA,Bealeton,VA,22712,7365,38.5030474,-77.7015011,Fauquier County,35,Open,(540)347-7000 - 201,(540) 439-1933,000,"Fauquier Community Action Committee, Inc.",430 E Shirley Ave,Ste 21,Warrenton,VA,20186,3725,Fauquier County
03CH012577,1,fauquier_community_action_committee_incorporated_va,CENTRAL Head Start Center,430 E Shirley Ave,Building C,Warrenton,VA,20186,3725,38.699847,-77.790234,Fauquier County,88,Open,(540)347-7000 - 201,(540) 347-7000,000,"Fauquier Community Action Committee, Inc.",430 E Shirley Ave,Ste 21,Warrenton,VA,20186,3725,Fauquier County
03CH012577,1,fauquier_community_action_committee_incorporated_va,H.M. PEARSON,9347 Bastable Mill Rd,NA,Catlett,VA,20119,2105,38.6507274721955,-77.6784587486878,Fauquier County,16,Open,(540)347-7000 - 201,(540) 788-9071,000,"Fauquier Community Action Committee, Inc.",430 E Shirley Ave,Ste 21,Warrenton,VA,20186,3725,Fauquier County
03CH012600,1,new_river_community_action_inc_va,Pulaski Head Start,1520 Bob White Blvd,NA,Pulaski,VA,24301,4406,37.053495,-80.749351,Pulaski County,34,Open,(540)633-5133 - 451,(540) 994-5740,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012600,1,new_river_community_action_inc_va,Christiansburg Head Start,135 Church St,NA,Christiansburg,VA,24073,1537,37.1427,-80.4133,Montgomery County,34,Open,(540)633-5133 - 451,(540) 381-7559,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012600,1,new_river_community_action_inc_va,Blacksburg Head Start,701 Church St SE,NA,Blacksburg,VA,24060,5213,37.225482,-80.4081706,Montgomery County,17,Open,(540)633-5133 - 451,(540) 552-0490,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012600,1,new_river_community_action_inc_va,Floyd Head Start,323 Floyd Hwy S,NA,Floyd,VA,24091,3083,36.908446,-80.333162,Floyd County,16,Open,(540)633-5133 - 451,(540) 745-2120,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012600,1,new_river_community_action_inc_va,Macy McClaugherty Braided,1001 Henson Ave,Macy McClaugherty Elementary School,Pearisburg,VA,24134,1930,37.3248302,-80.7280449,Giles County,10,Open,(540)633-5133 - 451,(540) 726-2391,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012600,1,new_river_community_action_inc_va,McHarg Elementary Blended,700 12th St,McHarg Elem. Blended,Radford,VA,24141,2935,37.1209327,-80.5712789,Radford city,30,Open,(540)633-5133 - 451,(540) 731-3652,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012600,1,new_river_community_action_inc_va,Early Learning Center,5251 College Dr,New River Community College,Dublin,VA,24084,3660,37.1040385,-80.6958522,Pulaski County,17,Open,(540)633-5133 - 451,(540) 674-3600,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012600,1,new_river_community_action_inc_va,Fairlawn Head Start Project Grow and Learn,6671 Riverlawn Ct,NA,Fairlawn,VA,24141,6978,37.1494271,-80.5729222,Radford city,17,Open,(540)633-5133 - 451,(540) 731-4107,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012600,1,new_river_community_action_inc_va,Margaret Beeks Elementary School,709 Airport Rd,NA,Blacksburg,VA,24060,5405,37.2142894,-80.4058741,Montgomery County,9,Open,(540)633-5133 - 451,(540) 951-5700,000,"New River Community Action, Inc.",206 3rd Ave,NA,Radford,VA,24141,4706,Radford city
03CH012602,1,kids_central_inc_va,Esserville Head Start Center,5341 Esserville Rd,NA,Norton,VA,24273,4011,36.9576901,-82.6084584,Norton city,10,Open,(276)679-0518,(276) 679-0518,000,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,1,kids_central_inc_va,Coeburn 1 Nita Bond Center,1115 Litchfield St NW,NA,Coeburn,VA,24230,-1,36.9519297934843,-82.4724892896881,Wise County,1,Closed,(276)679-0518,(276) 679-0514,000,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,1,kids_central_inc_va,Closed Monte Vista,101 Church St S,NA,Big Stone Gap,VA,24219,-1,36.87943511707828,-82.75227467368012,Wise County,1,Closed,(276)679-0518,(276) 679-0514,000,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,1,kids_central_inc_va,Clintwood Center,393 Main St,NA,Clintwood,VA,24228,-1,37.1508851938299,-82.4553089539462,Dickenson County,40,Open,(276)679-0518,(276) 679-0514,000,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,1,kids_central_inc_va,Appalachia,717 W Main St,NA,Appalachia,VA,24216,1617,36.8999350876483,-82.7876036117088,Wise County,15,Open,(276)679-0518,(276) 679-0514,000,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,1,kids_central_inc_va,Esserville Full Year Head Start Center,5348 Esserville Rd,NA,Norton,VA,24273,4010,36.9580533932003,-82.6094824785736,Norton city,15,Open,(276)679-0518,(276) 679-0514,000,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,2,kids_central_inc_va,Esserville Head Start Center,5341 Esserville Rd,NA,Norton,VA,24273,4011,36.9576901,-82.6084584,Norton city,101,Open,(276)679-0518,(276) 679-0518,200,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,2,kids_central_inc_va,Kids Central Wise Center,Uva's College at Wise,9312 Rhododendron Lane,Wise,VA,24293,-1,36.999551,-82.541138,Wise County,8,Open,(276)679-0518,(276) 679-0514,200,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,2,kids_central_inc_va,"Kids Central, Inc. @ Parker D Mullins Center for Early Learning",5335 Esserville Rd,NA,Norton,VA,24273,4011,36.9577324414219,-82.6098337100852,Norton city,12,Open,(276)679-0518,NA,200,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,2,kids_central_inc_va,Kids Central Pound Center,11219 Indian Creek Rd,NA,Pound,VA,24279,5223,37.1203627,-82.5991437,Wise County,8,Open,(276)679-0518,(27) 679-0514,200,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,2,kids_central_inc_va,Big Stone Gap Centers,309 E 5th St N,NA,Big Stone Gap,VA,24219,2355,36.8697841,-82.7766206,Wise County,16,Open,(276)679-0518,(276) 679-0514,200,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
03CH012602,2,kids_central_inc_va,Appalachia,717 W Main St,NA,Appalachia,VA,24216,1617,36.8999350876483,-82.7876036117088,Wise County,8,Open,(276)679-0518,(276) 565-0514,200,"Kids Central, Inc.",5345 Esserville Road,NA,Norton,VA,24273,0661,Norton city
04CH012581,1,community_action_of_southern_kentucky_inc_ky,Butler County Head Start,2882 Bowling Green Rd,NA,Morgantown,KY,42261,8203,37.1912025,-86.7057119,Butler County,17,Open,(270)782-3162 - 231,(270) 359-5331,000,"Community Action of Southern Kentucky, Inc.",921 Beauty Ave,NA,Bowling Green,KY,42101,6135,Warren County
04CH012581,1,community_action_of_southern_kentucky_inc_ky,Logan County Head Start,320 Peyton St,NA,Russellville,KY,42276,1681,36.8518256,-86.883263,Logan County,34,Open,(270)782-3162 - 231,(270) 726-9470,000,"Community Action of Southern Kentucky, Inc.",921 Beauty Ave,NA,Bowling Green,KY,42101,6135,Warren County
04CH012581,1,community_action_of_southern_kentucky_inc_ky,Metcalfe Child Development Center,770 Industrial Dr,NA,Edmonton,KY,42129,8944,37.0004951,-85.6088694,Metcalfe County,17,Open,(270)782-3162 - 231,(270) 432-7236,000,"Community Action of Southern Kentucky, Inc.",921 Beauty Ave,NA,Bowling Green,KY,42101,6135,Warren County
